student_id,name,gender,age,department,region,attendance_pct,study_hours_per_day,math_score,science_score,english_score,programming_score,tamil_score,part_time_job,internet_access,parent_education,family_income_lpa
STU1209,Arjun Selvam,Male,19,Information Technology,Coimbatore,69.6,6.7,,47.0,63,54,78,Yes,Yes,School,4.2
STU1210,Arjun Pandian,Male,21,Information Technology,Erode,68.9,2.8,81.0,70.0,65,95,71,No,Yes,Diploma,3.7
STU1211,Siva Selvam,Male,22,Computer Science,Coimbatore,59.8,3.1,49.0,72.0,78,68,82,No,No,School,14.6
STU1212,Dinesh Velu,Male,18,Civil,Salem,71.8,4.5,77.0,63.0,78,75,57,No,Yes,Graduate,4.4
STU1213,Mani Pandian,Male,22,Computer Science,Madurai,92.5,5.1,76.0,90.0,77,61,70,No,Yes,Graduate,1.4
STU1214,Arun Nair,Male,19,Information Technology,Erode,51.6,6.2,73.0,,70,59,69,Yes,Yes,Post-Graduate,1.6
STU1215,Kumar Pillai,Male,22,Electronics,Tirunelveli,65.6,5.3,68.0,91.0,72,29,71,No,Yes,Post-Graduate,5.5
STU1216,Bhavani Velu,Female,18,Information Technology,Coimbatore,76.5,4.3,78.0,56.0,73,77,85,No,Yes,Diploma,6.0
STU1217,Arun Shankar,Male,19,Civil,Erode,67.5,5.1,78.0,56.0,62,82,71,No,Yes,Graduate,1.6
STU1218,Sneha Raj,Female,22,Information Technology,Erode,71.7,5.0,58.0,72.0,88,46,69,No,Yes,Post-Graduate,1.9
STU1219,Naveen Rajan,Male,21,Civil,Erode,71.9,7.1,75.0,61.0,86,60,62,No,Yes,Diploma,21.2
STU1220,Karthik Devi,Male,19,Civil,Madurai,74.9,4.7,65.0,89.0,80,57,87,Yes,Yes,Graduate,1.0
STU1221,Kumar Subramanian,Male,19,Civil,Tirunelveli,69.2,3.9,46.0,70.0,65,71,56,No,Yes,School,2.3
STU1222,Kavya Selvam,Female,21,Civil,Vellore,,5.2,60.0,50.0,76,53,66,No,Yes,Graduate,1.0
STU1223,Deepa Selvam,Female,20,Civil,Trichy,89.2,4.8,45.0,41.0,82,80,91,No,Yes,Diploma,7.7
STU1224,Kavya Velu,Female,18,Electronics,Erode,90.6,2.1,83.0,64.0,55,64,77,No,Yes,Post-Graduate,1.0
STU1225,Pooja Narayanan,Female,20,Computer Science,Chennai,61.4,4.5,73.0,64.0,90,17,72,No,Yes,Graduate,5.0
STU1226,Arjun Pandian,Male,22,Mechanical,Vellore,44.9,4.3,63.0,69.0,49,71,72,No,Yes,School,1.0
STU1227,Divya Krishnan,Female,21,Computer Science,Salem,,3.7,89.0,,78,81,62,Yes,Yes,School,5.0
STU1228,Siva Shankar,Male,20,Civil,Madurai,63.3,6.1,69.0,,87,42,71,No,Yes,Diploma,8.3
STU1229,Kumar Devi,Male,19,Electronics,Coimbatore,80.6,3.3,47.0,57.0,69,70,68,Yes,Yes,Post-Graduate,2.3
STU1230,Divya Pandian,Female,22,Information Technology,Madurai,59.2,5.2,61.0,47.0,68,96,74,Yes,Yes,Graduate,3.3
STU1231,Divya Narayanan,Female,22,Electronics,Coimbatore,93.6,4.3,,48.0,78,65,55,No,Yes,Diploma,2.3
STU1232,Divya Kumar,Female,20,Civil,Madurai,100.0,4.7,58.0,55.0,92,84,76,No,Yes,Diploma,
STU1233,Keerthana Pandian,Female,20,Electronics,Coimbatore,80.2,5.1,72.0,60.0,67,55,83,No,No,Graduate,7.3
STU1234,Deepa Subramanian,Female,21,Electronics,Erode,76.9,2.5,79.0,69.0,61,63,70,Yes,Yes,Graduate,1.4
STU1235,Kavya Devi,Female,18,Civil,Trichy,74.1,4.8,77.0,54.0,65,59,79,No,No,Graduate,5.8
STU1236,Saranya Nair,Female,20,Electronics,Coimbatore,87.4,7.9,100.0,69.0,51,56,75,No,Yes,Diploma,1.0
STU1237,Pooja Shankar,Female,20,Mechanical,Tirunelveli,,2.2,50.0,70.0,81,60,65,No,Yes,Graduate,1.3
STU1238,Ravi Narayanan,Male,19,Mechanical,Coimbatore,90.0,4.4,52.0,67.0,64,34,60,No,Yes,Graduate,1.8
STU1239,Divya Kumar,Female,22,Electronics,Chennai,70.5,6.2,51.0,49.0,67,57,62,No,No,Post-Graduate,4.0
STU1240,Meena Raj,Female,18,Information Technology,Coimbatore,82.1,5.0,64.0,72.0,81,87,75,No,Yes,Post-Graduate,2.7
STU1241,Karthik Murugan,Male,19,Civil,Chennai,71.5,5.5,84.0,94.0,65,46,71,No,Yes,Graduate,6.2
STU1242,Bhavani Narayanan,Female,21,Mechanical,Salem,65.3,1.0,53.0,68.0,79,44,86,No,Yes,Graduate,1.1
STU1243,Mani Murugan,Male,21,Information Technology,Erode,77.5,5.4,85.0,24.0,58,64,81,No,Yes,Diploma,1.0
STU1244,Kumar Devi,Male,20,Electronics,Chennai,66.9,3.4,69.0,82.0,82,65,81,Yes,Yes,Graduate,6.7
STU1245,Nithya Selvam,Female,20,Information Technology,Trichy,92.1,5.0,51.0,55.0,74,70,75,No,Yes,Diploma,7.8
STU1246,Ravi Narayanan,Male,21,Computer Science,Vellore,67.7,4.5,42.0,97.0,69,61,61,No,Yes,Diploma,1.0
STU1247,Bala Raj,Male,20,Mechanical,Erode,82.4,7.9,45.0,67.0,72,64,76,Yes,Yes,Diploma,4.2
STU1248,Suresh Rajan,Male,18,Electronics,Chennai,70.8,5.3,58.0,41.0,55,57,73,Yes,Yes,Graduate,2.1
STU1249,Kumar Velu,Male,20,Civil,Erode,81.3,4.3,65.0,36.0,71,40,59,No,Yes,School,7.1
STU1250,Saranya Murugan,Female,22,Electronics,Tirunelveli,71.7,2.2,88.0,87.0,68,62,85,Yes,Yes,Diploma,9.3
STU1251,Ravi Velu,Male,20,Civil,Erode,62.9,4.7,80.0,80.0,55,76,84,No,No,Diploma,8.6
STU1252,Divya Subramanian,Female,19,Electronics,Erode,83.8,5.7,55.0,96.0,62,72,59,No,No,No Schooling,6.8
STU1253,Suresh Rajan,Male,18,Information Technology,Salem,75.2,4.4,74.0,65.0,68,32,65,No,No,School,1.4
STU1254,Bala Velu,Male,19,Information Technology,Trichy,81.4,3.7,93.0,64.0,63,68,66,Yes,Yes,Graduate,7.5
STU1255,Siva Ramesh,Male,19,Information Technology,Madurai,72.9,3.6,96.0,60.0,41,47,79,No,No,Graduate,3.4
STU1256,Vijay Ramesh,Male,22,Computer Science,Madurai,62.1,5.3,63.0,56.0,83,88,77,No,Yes,Diploma,1.0
STU1257,Priya Kumar,Female,18,Civil,Chennai,91.0,5.6,82.0,60.0,68,69,72,No,Yes,Post-Graduate,2.7
STU1258,Kavya Shankar,Female,18,Information Technology,Erode,86.8,6.5,,68.0,43,79,75,No,Yes,Graduate,12.8
STU1259,Ravi Selvam,Male,18,Computer Science,Chennai,71.2,3.0,45.0,53.0,96,63,58,No,Yes,Diploma,9.8
STU1260,Karthik Devi,Male,18,Civil,Salem,78.8,5.3,60.0,42.0,85,62,76,No,No,Graduate,1.0
STU1261,Priya Narayanan,Female,18,Electronics,Salem,90.5,4.3,100.0,67.0,66,90,71,No,Yes,Post-Graduate,6.1
STU1262,Ganesh Krishnan,Male,22,Computer Science,Coimbatore,72.5,4.4,63.0,53.0,60,81,65,No,Yes,Diploma,7.4
STU1263,Siva Subramanian,Male,20,Mechanical,Tirunelveli,74.4,5.1,24.0,20.0,75,65,55,No,Yes,School,1.4
STU1264,Ganesh Murugan,Male,19,Computer Science,Salem,80.9,5.1,66.0,73.0,72,59,72,Yes,Yes,Post-Graduate,2.9
STU1265,Keerthana Devi,Female,18,Computer Science,Coimbatore,72.5,5.3,85.0,49.0,77,32,76,No,Yes,Graduate,5.6
STU1266,Meena Rajan,Female,20,Civil,Trichy,88.3,2.9,68.0,74.0,60,69,53,No,Yes,School,2.6
STU1267,Revathi Pillai,Female,20,Electronics,Chennai,76.0,3.4,79.0,74.0,83,61,72,No,Yes,Graduate,1.0
STU1268,Arjun Ramesh,Male,19,Mechanical,Vellore,68.6,6.7,82.0,69.0,64,73,73,No,Yes,Graduate,5.5
STU1269,Ganesh Pillai,Male,22,Information Technology,Trichy,85.3,4.2,63.0,100.0,78,78,66,No,Yes,Post-Graduate,10.9
STU1270,Bhavani Raj,Female,21,Information Technology,Salem,64.3,5.0,60.0,63.0,60,85,76,No,Yes,Graduate,4.8
STU1271,Pooja Subramanian,Female,21,Computer Science,Trichy,100.0,6.1,70.0,61.0,100,69,71,Yes,Yes,Diploma,6.7
STU1272,Saranya Krishnan,Female,20,Civil,Trichy,97.0,5.2,71.0,75.0,78,44,75,No,No,Graduate,2.0
STU1273,Kavya Narayanan,Female,19,Civil,Tirunelveli,84.2,5.3,,64.0,100,24,78,No,Yes,Graduate,1.0
STU1274,Bala Kumar,Male,21,Information Technology,Tirunelveli,83.2,5.8,69.0,81.0,80,48,78,Yes,Yes,School,4.6
STU1275,Keerthana Krishnan,Female,20,Mechanical,Tirunelveli,82.6,1.3,57.0,47.0,63,87,83,No,Yes,Graduate,1.8
STU1276,Arjun Subramanian,Male,22,Electronics,Trichy,72.1,3.8,79.0,47.0,80,96,76,No,Yes,Graduate,8.8
STU1277,Priya Krishnan,Female,21,Mechanical,Salem,81.6,5.2,77.0,76.0,81,59,67,No,Yes,No Schooling,1.0
STU1278,Naveen Subramanian,Male,20,Electronics,Vellore,66.9,6.6,48.0,49.0,74,37,65,No,Yes,Graduate,2.6
STU1279,Anjali Subramanian,Female,20,Information Technology,Erode,84.0,4.6,62.0,74.0,78,51,60,No,Yes,Diploma,2.3
STU1280,Saranya Pandian,Female,18,Electronics,Trichy,88.4,3.2,69.0,70.0,79,83,74,No,Yes,Diploma,12.5
STU1281,Lakshmi Murugan,Female,22,Civil,Coimbatore,73.5,3.3,60.0,55.0,58,52,87,Yes,Yes,Diploma,1.0
STU1282,Bhavani Nair,Female,18,Computer Science,Salem,70.9,5.8,78.0,,57,74,68,No,Yes,Diploma,1.0
STU1283,Mani Pillai,Male,19,Computer Science,Trichy,63.5,4.2,67.0,48.0,60,66,77,Yes,Yes,Graduate,1.2
STU1284,Kavya Nair,Female,18,Information Technology,Vellore,95.5,4.5,71.0,51.0,72,76,64,No,Yes,Diploma,7.7
STU1285,Arjun Nair,Male,18,Civil,Erode,71.8,5.4,62.0,62.0,67,96,74,No,No,Graduate,1.1
STU1286,Ravi Nair,Male,21,Mechanical,Tirunelveli,75.6,1.0,38.0,66.0,58,74,86,No,Yes,School,1.2
STU1287,Arun Velu,Male,20,Civil,Salem,81.6,7.5,37.0,61.0,79,66,80,No,Yes,Post-Graduate,1.0
STU1288,Kumar Ramesh,Male,22,Computer Science,Madurai,81.4,3.4,77.0,71.0,73,98,55,No,Yes,Graduate,5.7
STU1289,Saranya Pandian,Female,18,Computer Science,Erode,87.0,4.9,,70.0,72,69,78,Yes,No,Graduate,1.0
STU1290,Vijay Narayanan,Male,22,Civil,Coimbatore,73.4,1.9,,86.0,67,49,79,No,Yes,Diploma,1.8
STU1291,Arun Pandian,Male,18,Civil,Trichy,64.3,3.9,70.0,64.0,65,75,74,No,Yes,Diploma,1.5
STU1292,Bala Selvam,Male,19,Computer Science,Vellore,62.2,6.4,71.0,82.0,60,71,79,No,Yes,School,3.6
STU1293,Pooja Selvam,Female,18,Mechanical,Madurai,71.0,1.6,83.0,78.0,81,57,63,Yes,No,Post-Graduate,5.9
STU1294,Revathi Velu,Female,21,Information Technology,Vellore,66.6,6.2,75.0,97.0,62,54,73,No,No,Diploma,3.4
STU1295,Keerthana Ramesh,Female,20,Information Technology,Madurai,74.4,4.1,84.0,63.0,73,58,84,No,Yes,Graduate,12.0
STU1296,Sneha Krishnan,Female,19,Civil,Salem,93.7,5.2,71.0,59.0,90,53,83,No,Yes,Graduate,13.6
STU1297,Ravi Murugan,Male,18,Information Technology,Madurai,73.5,5.5,63.0,83.0,66,58,78,No,Yes,Diploma,2.0
STU1298,Vijay Ramesh,Male,22,Computer Science,Coimbatore,73.5,5.2,71.0,70.0,82,48,62,No,Yes,Graduate,6.8
STU1299,Divya Velu,Female,19,Computer Science,Coimbatore,77.8,3.2,55.0,83.0,77,70,61,No,Yes,Graduate,
STU1300,Pradeep Subramanian,Male,19,Civil,Chennai,73.1,4.0,62.0,75.0,74,69,73,No,Yes,Graduate,10.1
STU1301,Suresh Rajan,Male,18,Civil,Coimbatore,77.2,2.3,71.0,36.0,75,69,74,No,Yes,Diploma,2.7
STU1302,Suresh Murugan,Male,19,Civil,Erode,84.5,5.2,70.0,70.0,69,62,71,No,Yes,Diploma,3.4
STU1303,Kavya Shankar,Female,22,Mechanical,Madurai,88.6,7.1,66.0,69.0,70,60,63,No,Yes,School,2.4
STU1304,Revathi Pillai,Female,19,Information Technology,Coimbatore,90.0,1.8,47.0,67.0,63,89,77,No,Yes,Graduate,8.5
STU1305,Bala Murugan,Male,22,Civil,Salem,100.0,3.4,78.0,63.0,70,64,73,Yes,Yes,Graduate,1.2
STU1306,Anjali Velu,Female,18,Electronics,Vellore,84.8,4.2,81.0,43.0,63,86,75,No,No,Diploma,
STU1307,Ananya Subramanian,Female,20,Electronics,Tirunelveli,100.0,4.8,93.0,77.0,82,45,79,Yes,Yes,Post-Graduate,2.1
STU1308,Meena Subramanian,Female,19,Computer Science,Vellore,,5.8,75.0,70.0,50,74,69,No,Yes,No Schooling,1.2
STU1309,Anjali Kumar,Female,20,Information Technology,Chennai,100.0,4.3,68.0,80.0,76,50,67,No,Yes,Post-Graduate,3.7
STU1310,Meena Nair,Female,22,Civil,Vellore,73.4,4.0,53.0,43.0,74,53,84,No,Yes,Post-Graduate,1.0
STU1311,Ganesh Ramesh,Male,19,Electronics,Madurai,74.6,6.2,90.0,72.0,73,56,64,No,Yes,Post-Graduate,1.7
STU1312,Saranya Subramanian,Female,21,Information Technology,Chennai,76.6,5.5,72.0,62.0,82,54,67,No,Yes,Graduate,11.0
STU1313,Ganesh Selvam,Male,20,Computer Science,Madurai,75.4,5.3,71.0,67.0,67,55,86,Yes,Yes,Diploma,2.4
STU1314,Kumar Nair,Male,19,Mechanical,Salem,79.0,4.7,64.0,62.0,73,85,66,No,Yes,School,6.2
STU1315,Meena Narayanan,Female,20,Information Technology,Chennai,71.0,6.0,63.0,73.0,49,64,71,No,Yes,Graduate,1.0
STU1316,Dinesh Rajan,Male,19,Information Technology,Trichy,88.0,3.5,78.0,63.0,65,67,67,No,No,Diploma,
STU1317,Dinesh Velu,Male,18,Mechanical,Erode,71.4,3.3,53.0,50.0,80,55,52,No,Yes,School,7.4
STU1318,Ganesh Pillai,Male,20,Information Technology,Erode,85.9,5.6,92.0,66.0,54,78,71,No,No,Graduate,6.5
STU1319,Keerthana Ramesh,Female,21,Computer Science,Madurai,96.3,2.1,89.0,62.0,72,69,61,Yes,No,Diploma,2.2
STU1320,Sneha Devi,Female,21,Computer Science,Vellore,73.7,4.6,63.0,64.0,62,57,75,No,Yes,Post-Graduate,13.9
STU1321,Dinesh Selvam,Male,22,Mechanical,Tirunelveli,87.5,4.0,,20.0,69,34,84,No,Yes,Graduate,10.9
STU1322,Meena Raj,Female,19,Civil,Tirunelveli,84.7,2.4,38.0,75.0,63,67,48,No,Yes,Graduate,14.8
STU1323,Kavya Shankar,Female,20,Electronics,Trichy,100.0,3.1,49.0,61.0,55,73,68,No,Yes,Graduate,2.5
STU1324,Pooja Krishnan,Female,22,Civil,Chennai,71.9,4.3,79.0,46.0,75,45,77,No,Yes,Post-Graduate,1.0
STU1325,Bhavani Subramanian,Female,20,Information Technology,Trichy,87.5,6.1,73.0,78.0,69,58,48,No,No,Graduate,4.4
STU1326,Mani Devi,Male,19,Electronics,Trichy,58.5,3.5,75.0,74.0,77,73,87,Yes,Yes,Graduate,5.2
STU1327,Mani Subramanian,Male,21,Mechanical,Vellore,,6.3,40.0,60.0,80,35,76,Yes,Yes,Diploma,1.0
STU1328,Deepa Murugan,Female,18,Mechanical,Tirunelveli,82.2,4.6,62.0,49.0,85,51,84,No,Yes,Post-Graduate,6.9
STU1329,Sneha Selvam,Female,21,Electronics,Chennai,94.7,6.5,89.0,67.0,72,70,66,Yes,Yes,Graduate,
STU1330,Arun Murugan,Male,22,Computer Science,Salem,63.3,3.6,67.0,67.0,85,83,67,No,Yes,Diploma,
STU1331,Bala Kumar,Male,18,Electronics,Vellore,87.4,4.4,49.0,78.0,58,100,70,No,Yes,No Schooling,1.8
STU1332,Divya Murugan,Female,22,Information Technology,Trichy,77.2,5.1,66.0,59.0,81,98,96,No,Yes,Graduate,6.1
STU1333,Dinesh Kumar,Male,19,Computer Science,Trichy,59.7,4.2,56.0,82.0,76,66,86,No,Yes,School,1.7
STU1334,Revathi Shankar,Female,18,Mechanical,Salem,80.2,5.9,73.0,57.0,73,54,73,No,Yes,Post-Graduate,7.9
STU1335,Priya Velu,Female,22,Electronics,Trichy,98.5,1.2,68.0,46.0,75,80,75,Yes,Yes,Post-Graduate,4.1
STU1336,Kumar Kumar,Male,19,Civil,Trichy,,8.1,76.0,49.0,58,53,79,No,Yes,School,7.1
STU1337,Mohan Devi,Male,21,Civil,Trichy,76.7,5.8,50.0,64.0,56,49,98,No,Yes,Graduate,20.4
STU1338,Pooja Nair,Female,19,Information Technology,Erode,66.2,4.2,61.0,64.0,91,58,76,No,Yes,School,5.1
STU1339,Keerthana Subramanian,Female,20,Civil,Vellore,72.4,3.7,84.0,70.0,68,55,73,No,Yes,Graduate,18.9
STU1340,Kumar Krishnan,Male,19,Electronics,Coimbatore,95.2,3.2,48.0,64.0,68,70,68,No,Yes,Diploma,1.0
STU1341,Nithya Nair,Female,19,Electronics,Vellore,74.7,5.5,53.0,79.0,57,52,75,No,Yes,Graduate,1.9
STU1342,Dinesh Pillai,Male,20,Civil,Salem,94.8,6.0,71.0,61.0,52,65,66,No,Yes,Diploma,1.0
STU1343,Saranya Velu,Female,22,Electronics,Trichy,,4.3,72.0,37.0,69,92,77,Yes,Yes,School,1.4
STU1344,Karthik Murugan,Male,22,Information Technology,Vellore,73.6,6.2,61.0,63.0,66,65,56,No,Yes,Diploma,8.2
STU1345,Mani Raj,Male,19,Computer Science,Erode,72.0,3.1,64.0,37.0,70,90,69,No,Yes,School,1.0
STU1346,Dinesh Pillai,Male,20,Information Technology,Tirunelveli,67.2,2.9,76.0,69.0,71,85,80,No,Yes,Graduate,3.3
STU1347,Deepa Selvam,Female,20,Information Technology,Salem,66.8,7.2,81.0,80.0,100,74,76,No,No,No Schooling,3.8
STU1348,Meena Kumar,Female,21,Electronics,Madurai,82.2,5.4,52.0,51.0,66,57,67,No,Yes,Graduate,
STU1349,Kumar Subramanian,Male,22,Computer Science,Vellore,77.8,6.6,73.0,85.0,89,82,69,No,Yes,Post-Graduate,2.9
STU1350,Meena Rajan,Female,18,Electronics,Madurai,70.5,3.2,91.0,77.0,90,59,83,No,Yes,Graduate,7.0
STU1351,Mohan Ramesh,Male,22,Mechanical,Trichy,59.4,3.1,66.0,,79,63,59,Yes,Yes,Post-Graduate,1.0
STU1352,Vijay Devi,Male,22,Electronics,Erode,79.3,4.0,52.0,68.0,67,69,59,No,No,Post-Graduate,1.7
STU1353,Nithya Krishnan,Female,21,Electronics,Erode,72.4,3.3,51.0,51.0,54,63,62,No,Yes,School,4.3
STU1354,Bhavani Pandian,Female,18,Electronics,Vellore,75.7,5.6,66.0,76.0,76,50,72,No,No,School,5.3
STU1355,Arjun Devi,Male,21,Computer Science,Salem,81.7,3.4,84.0,56.0,82,36,57,No,Yes,Graduate,2.3
STU1356,Lakshmi Shankar,Female,18,Electronics,Salem,48.0,2.7,67.0,67.0,91,80,82,No,Yes,Post-Graduate,9.4
STU1357,Anjali Rajan,Female,19,Computer Science,Erode,59.6,4.7,71.0,63.0,59,73,62,Yes,Yes,Post-Graduate,2.4
STU1358,Arjun Raj,Male,18,Civil,Salem,100.0,2.6,53.0,81.0,67,32,74,No,Yes,No Schooling,2.3
STU1359,Pradeep Ramesh,Male,21,Mechanical,Erode,71.9,1.8,,75.0,59,50,66,No,Yes,Diploma,1.0
STU1360,Pooja Rajan,Female,22,Computer Science,Vellore,47.8,4.7,51.0,,62,66,71,Yes,Yes,School,3.6
STU1361,Bala Murugan,Male,18,Civil,Coimbatore,60.6,1.9,60.0,38.0,78,71,54,No,Yes,Graduate,5.6
STU1362,Kumar Kumar,Male,18,Computer Science,Erode,100.0,5.7,77.0,56.0,62,36,83,No,Yes,Graduate,1.0
STU1363,Anjali Velu,Female,20,Computer Science,Madurai,69.6,2.4,37.0,75.0,60,61,61,No,No,School,1.6
STU1364,Ravi Krishnan,Male,22,Mechanical,Salem,91.9,1.1,71.0,69.0,80,73,60,Yes,Yes,Diploma,6.8
STU1365,Mohan Narayanan,Male,19,Information Technology,Erode,79.5,4.1,52.0,44.0,75,57,98,No,Yes,Graduate,2.1
STU1366,Revathi Kumar,Female,21,Information Technology,Erode,72.2,4.7,68.0,40.0,74,68,78,No,Yes,Graduate,1.2
STU1367,Sneha Narayanan,Female,19,Computer Science,Vellore,87.3,5.2,63.0,68.0,62,54,83,Yes,Yes,No Schooling,5.0
STU1368,Vijay Pillai,Male,22,Electronics,Salem,49.4,4.8,100.0,50.0,86,79,77,No,Yes,Post-Graduate,1.0
STU1369,Kumar Velu,Male,18,Civil,Coimbatore,60.7,2.9,62.0,52.0,70,49,67,No,Yes,Graduate,10.2
STU1370,Revathi Ramesh,Female,18,Electronics,Vellore,72.1,5.6,96.0,74.0,99,42,58,No,Yes,Graduate,1.0
STU1371,Lakshmi Subramanian,Female,22,Electronics,Coimbatore,61.9,5.9,77.0,82.0,72,64,69,No,Yes,Graduate,5.5
STU1372,Pooja Pandian,Female,18,Computer Science,Tirunelveli,71.0,2.7,56.0,54.0,42,37,61,No,Yes,School,3.1
STU1373,Ananya Selvam,Female,18,Computer Science,Vellore,88.2,4.2,73.0,64.0,41,25,62,Yes,Yes,School,9.2
STU1374,Dinesh Nair,Male,18,Computer Science,Salem,79.6,4.1,63.0,64.0,77,83,55,Yes,Yes,Graduate,1.0
STU1375,Divya Velu,Female,21,Computer Science,Chennai,94.0,4.8,72.0,63.0,86,45,73,No,Yes,School,5.1
STU1376,Kavya Kumar,Female,21,Information Technology,Salem,80.3,4.2,57.0,66.0,61,39,89,No,Yes,Graduate,3.8
STU1377,Ganesh Krishnan,Male,20,Computer Science,Salem,89.9,4.4,93.0,76.0,95,48,78,No,Yes,Graduate,2.9
STU1378,Keerthana Nair,Female,19,Information Technology,Coimbatore,77.2,5.5,82.0,56.0,90,48,71,No,No,Graduate,3.0
STU1379,Vijay Shankar,Male,22,Information Technology,Coimbatore,70.9,2.8,68.0,44.0,73,60,72,No,Yes,Diploma,5.8
STU1380,Bhavani Shankar,Female,22,Computer Science,Salem,95.8,5.6,94.0,89.0,76,43,38,No,Yes,Diploma,12.5
STU1381,Bhavani Rajan,Female,22,Mechanical,Salem,69.5,6.2,69.0,80.0,81,72,67,No,Yes,Graduate,1.0
STU1382,Deepa Nair,Female,20,Civil,Salem,82.1,7.0,84.0,50.0,93,75,56,Yes,Yes,No Schooling,1.0
STU1383,Arun Krishnan,Male,21,Electronics,Coimbatore,87.2,1.3,69.0,67.0,78,40,73,No,Yes,Graduate,7.4
STU1384,Naveen Ramesh,Male,20,Information Technology,Salem,88.1,4.2,74.0,79.0,72,52,69,No,Yes,Graduate,
STU1385,Divya Pillai,Female,22,Civil,Salem,64.0,1.6,67.0,75.0,78,54,62,No,Yes,Diploma,19.4
STU1386,Ravi Narayanan,Male,19,Mechanical,Tirunelveli,90.6,1.0,69.0,71.0,76,60,73,No,No,Graduate,4.3
STU1387,Arun Rajan,Male,18,Electronics,Trichy,66.3,4.7,71.0,63.0,81,82,73,No,Yes,School,4.7
STU1388,Siva Shankar,Male,21,Electronics,Chennai,87.7,3.9,58.0,89.0,51,84,89,No,Yes,Diploma,1.0
STU1389,Kumar Selvam,Male,21,Information Technology,Madurai,84.4,4.9,62.0,68.0,74,100,80,Yes,Yes,Post-Graduate,1.2
STU1390,Pradeep Selvam,Male,20,Computer Science,Chennai,87.8,5.2,65.0,58.0,76,22,74,No,Yes,Post-Graduate,4.8
STU1391,Bala Kumar,Male,21,Mechanical,Trichy,63.5,6.4,71.0,77.0,69,46,62,No,Yes,Graduate,10.8
STU1392,Pooja Ramesh,Female,22,Information Technology,Madurai,85.1,4.6,68.0,66.0,79,96,60,No,No,Post-Graduate,18.2
STU1393,Priya Subramanian,Female,22,Mechanical,Vellore,91.0,8.9,86.0,70.0,93,31,79,No,Yes,Graduate,1.0
STU1394,Vijay Shankar,Male,20,Computer Science,Salem,80.3,5.0,81.0,68.0,72,95,70,No,Yes,Diploma,1.0
STU1395,Bhavani Raj,Female,22,Computer Science,Trichy,68.2,7.3,65.0,72.0,78,66,75,Yes,Yes,Diploma,1.0
STU1396,Revathi Ramesh,Female,19,Information Technology,Tirunelveli,89.0,1.0,89.0,51.0,89,66,83,No,Yes,Post-Graduate,9.1
STU1397,Keerthana Pillai,Female,20,Computer Science,Vellore,79.4,6.5,96.0,,72,40,55,No,No,School,1.6
STU1398,Saranya Narayanan,Female,19,Civil,Salem,57.9,4.2,37.0,85.0,59,55,87,No,Yes,Graduate,1.0
STU1399,Pradeep Krishnan,Male,18,Electronics,Coimbatore,67.2,1.6,82.0,68.0,77,94,83,Yes,Yes,Graduate,
STU1400,Revathi Nair,Female,19,Information Technology,Erode,71.7,5.1,58.0,76.0,44,62,49,No,Yes,Graduate,1.9
STU1401,Priya Shankar,Female,18,Mechanical,Trichy,96.1,4.0,80.0,40.0,42,55,98,No,Yes,Diploma,21.2
STU1402,Bala Nair,Male,18,Civil,Coimbatore,94.0,5.4,87.0,80.0,74,70,76,No,Yes,Diploma,3.3
STU1403,Siva Selvam,Male,19,Information Technology,Trichy,93.9,6.0,55.0,58.0,42,60,67,No,Yes,School,1.0
STU1404,Priya Krishnan,Female,20,Computer Science,Tirunelveli,80.8,2.3,40.0,54.0,54,69,78,No,Yes,Graduate,1.8
STU1405,Lakshmi Krishnan,Female,22,Computer Science,Trichy,89.0,6.0,81.0,64.0,65,48,61,Yes,Yes,Graduate,1.8
STU1406,Meena Krishnan,Female,22,Computer Science,Coimbatore,64.3,4.5,70.0,51.0,61,62,78,No,No,Graduate,1.0
STU1407,Lakshmi Selvam,Female,18,Computer Science,Tirunelveli,78.1,6.5,43.0,,68,51,63,No,Yes,Graduate,1.0
STU1408,Divya Pillai,Female,18,Mechanical,Madurai,83.4,4.2,100.0,63.0,83,31,94,No,Yes,School,5.3
STU1409,Revathi Nair,Female,20,Civil,Chennai,65.1,3.8,77.0,80.0,73,72,73,No,Yes,Post-Graduate,1.0
STU1410,Kumar Devi,Male,21,Electronics,Salem,80.5,4.5,78.0,86.0,60,41,79,No,Yes,Graduate,1.2
STU1411,Bhavani Nair,Female,19,Mechanical,Trichy,98.2,4.7,88.0,86.0,86,60,63,No,No,School,1.9
STU1412,Bhavani Murugan,Female,18,Mechanical,Salem,84.7,3.5,59.0,33.0,53,80,81,No,Yes,Diploma,6.4
STU1413,Pradeep Narayanan,Male,22,Electronics,Erode,89.0,3.8,70.0,52.0,73,36,72,No,Yes,Graduate,3.9
STU1414,Suresh Raj,Male,20,Electronics,Coimbatore,48.6,2.7,48.0,33.0,52,74,56,No,Yes,Post-Graduate,5.3
STU1415,Mohan Devi,Male,19,Computer Science,Salem,96.7,3.8,59.0,48.0,73,58,69,No,Yes,Diploma,3.8
STU1416,Suresh Narayanan,Male,20,Mechanical,Coimbatore,75.8,5.5,74.0,56.0,66,46,93,No,Yes,Graduate,5.2
STU1417,Ananya Rajan,Female,19,Information Technology,Salem,68.8,4.3,43.0,71.0,83,99,81,Yes,Yes,School,1.0
